tweet_id,created_at,created_at_et,text,tweet_type,counts_for_resolution,in_reply_to_user_id,conversation_id,is_self_reply,like_count,reply_count,retweet_count,quote_count,impression_count,bookmark_count,source,lang
2032539876575555935,2026-03-13T19:30:43.000Z,2026-03-13T15:30:43-04:00,"RT @MarioNawfal: 🚨🇺🇸  VP Vance nails it: ""If illegals voting is so rare, why not ban it anyway?"" 

Crystal clear logic, right? But nah, the…",retweet,True,,2032539876575555935,False,0,0,1868,0,1022,0,,en
2032539227209207935,2026-03-13T19:28:09.000Z,2026-03-13T15:28:09-04:00,RT @farzyness: xAI about to fly.,retweet,True,,2032539227209207935,False,0,0,612,0,865,0,,en
2032533302964576636,2026-03-13T19:04:36.000Z,2026-03-13T15:04:36-04:00,"RT @slow_developer: xAI is really strong on price to performance

grok 4.20 (beta) is opus 4.5 level with significantly faster inference, s…",retweet,True,,2032533302964576636,False,0,0,596,0,748,0,,en
2032532569087185392,2026-03-13T19:01:41.000Z,2026-03-13T15:01:41-04:00,"Common sense. 

A simple test for immigrants is: would you enjoy working them. If so, they would be an asset to America. https://t.co/43Kqmv0yxT",quote,True,,2032532569087185392,False,36704,4136,4378,389,29891092,1632,,en
2032531469667807361,2026-03-13T18:57:19.000Z,2026-03-13T14:57:19-04:00,How to use @Grok Imagine https://t.co/t8RCjgbOE2,quote,True,,2032531469667807361,False,11650,1550,2680,98,4014643,2721,,en
2032531238893006969,2026-03-13T18:56:24.000Z,2026-03-13T14:56:24-04:00,Sounds promising https://t.co/UIkPa8mC4f,quote,True,,2032531238893006969,False,92781,4467,16094,438,9214150,1488,,en
2032531131103596598,2026-03-13T18:55:58.000Z,2026-03-13T14:55:58-04:00,"RT @JonErlichman: In 1903, Henry Ford’s lawyer was advised not to buy stock in Ford.

“The horse is here to stay,” he was told by a local b…",retweet,True,,2032531131103596598,False,0,0,1302,0,676,0,,en
2032531041421021469,2026-03-13T18:55:37.000Z,2026-03-13T14:55:37-04:00,"RT @cb_doge: Elon and Maye Musk with Lil Elon ❤️

Made using @Grok Imagine https://t.co/vQQ2U9Y5lh",retweet,True,,2032531041421021469,False,0,0,1177,0,928,0,,en
2032530975524315368,2026-03-13T18:55:21.000Z,2026-03-13T14:55:21-04:00,"RT @Huff4Congress: Me: ChatGPT, create a video of George Washington dancing disco.

ChatGPT: “Sorry, I can’t generate videos. Would you lik…",retweet,True,,2032530975524315368,False,0,0,537,0,505,0,,en
2032530796482093280,2026-03-13T18:54:39.000Z,2026-03-13T14:54:39-04:00,"RT @MarioNawfal: 🚨🇺🇸 Florida just passed a bill requiring proof of citizenship to vote. DeSantis will sign it, obviously.

The left will ca…",retweet,True,,2032530796482093280,False,0,0,1144,0,408,0,,en
2032526571836522879,2026-03-13T18:37:51.000Z,2026-03-13T14:37:51-04:00,Yes https://t.co/vCgKzhoO1e,quote,True,,2032526571836522879,False,91656,2860,9438,293,26026673,9248,,qst
2032526132122378476,2026-03-13T18:36:07.000Z,2026-03-13T14:36:07-04:00,Imagine https://t.co/cK7aNxrHqa,quote,True,,2032526132122378476,False,37005,2249,4627,121,18701449,2495,,en
2032525987397906764,2026-03-13T18:35:32.000Z,2026-03-13T14:35:32-04:00,"RT @nicksortor: 🚨 JUST IN: JD Vance absolutely DEMOLISHES one of the Democrats' key arguments against the SAVE America Act

""Even if you ta…",retweet,True,,2032525987397906764,False,0,0,6490,0,389,0,,en
2032520788528738419,2026-03-13T18:14:53.000Z,2026-03-13T14:14:53-04:00,🤨 https://t.co/5Ngpw8DFTb,quote,True,,2032520788528738419,False,74478,3195,15058,502,11468690,4541,,art
2032520658878607592,2026-03-13T18:14:22.000Z,2026-03-13T14:14:22-04:00,"RT @TheRabbitHole: “Mercy to the guilty is cruelty to the innocent.”

— Adam Smith https://t.co/nXHLgBNVpH",retweet,True,,2032520658878607592,False,0,0,2019,0,434,0,,en
2032512532917924190,2026-03-13T17:42:04.000Z,2026-03-13T13:42:04-04:00,"RT @Cernovich: Grok is the search engine that Google used to be. The results are actually what you were looking for, and then some. 10/10.",retweet,True,,2032512532917924190,False,0,0,824,0,404,0,,en
2032459903865164108,2026-03-13T14:12:57.000Z,2026-03-13T10:12:57-04:00,"RT @JebraFaushay: I brought this painting to life using Grok.

I could play around with this for days. I'm posting my ai-art and satire pic…",retweet,True,,2032459903865164108,False,0,0,717,0,364,0,,en
2032459782804943042,2026-03-13T14:12:28.000Z,2026-03-13T10:12:28-04:00,"RT @EvaFox: Create anything you can imagine with Grok Imagine✨

New tools let you choose the video size and quality, add different images t…",retweet,True,,2032459782804943042,False,0,0,570,0,182,0,,en
2032459635438063647,2026-03-13T14:11:53.000Z,2026-03-13T10:11:53-04:00,RT @AdamLowisz: @elonmusk The SAVE Act is a fork in the road moment for Western Civilization. https://t.co/PhZUQ3oha8,retweet,True,,2032459635438063647,False,0,0,801,0,255,0,,en
2032459363181621445,2026-03-13T14:10:48.000Z,2026-03-13T10:10:48-04:00,RT @amuse: SAVE ACT: Once Senators return from their long weekend Leader Thune will hold a performative vote that he knows that won't pass.…,retweet,True,,2032459363181621445,False,0,0,2423,0,177,0,,en
2032452913705226397,2026-03-13T13:45:10.000Z,2026-03-13T09:45:10-04:00,"RT @XFreeze: TRUMP JUST MADE IT SIMPLE: Pass the SAVE America Act or NOTHING Gets Signed

“We want Voter ID., we want proof of citizenship……",retweet,True,,2032452913705226397,False,0,0,1546,0,154,0,,en
2032452707160920357,2026-03-13T13:44:21.000Z,2026-03-13T09:44:21-04:00,Exactly. Legacy media is a propaganda arm of the far left. https://t.co/YJN0aQdVsu,quote,True,,2032452707160920357,False,142106,4620,23969,616,50820562,2266,,en
2032445962552328668,2026-03-13T13:17:33.000Z,2026-03-13T09:17:33-04:00,"RT @nicksortor: 🚨 JUST IN: Elon Musk says “failing to pass SAVE is an act of high treason against the people of America”

Damn right it is.…",retweet,True,,2032445962552328668,False,0,0,6369,0,184,0,,en
2032445650257002654,2026-03-13T13:16:18.000Z,2026-03-13T09:16:18-04:00,"RT @WallStreetMav: Sen John Thune seems absolutely determined to hand control of the House and Senate to Democrats in 2026.

I really do no…",retweet,True,,2032445650257002654,False,0,0,1698,0,187,0,,en
2032445458124349691,2026-03-13T13:15:32.000Z,2026-03-13T09:15:32-04:00,The Senate must enact the will of the people https://t.co/GeotlZflww,quote,True,,2032445458124349691,False,299531,10259,55839,1846,32484291,7360,,en
2032444820736860461,2026-03-13T13:13:00.000Z,2026-03-13T09:13:00-04:00,Absolutely https://t.co/7pVjDRKu5Z,quote,True,,2032444820736860461,False,88680,2384,12965,197,42500864,990,,en
2032444579459547439,2026-03-13T13:12:03.000Z,2026-03-13T09:12:03-04:00,RT @TRHLofficial: McCarthy did not go far enough and there is data to back that up.,retweet,True,,2032444579459547439,False,0,0,680,0,232,0,,en
2032444308914352538,2026-03-13T13:10:58.000Z,2026-03-13T09:10:58-04:00,Yes https://t.co/sUHLp7htMP,quote,True,,2032444308914352538,False,205354,8146,37943,1123,12777456,3150,,qst
2032443998863057056,2026-03-13T13:09:44.000Z,2026-03-13T09:09:44-04:00,Perversion is reaching new lows https://t.co/BVgTUDu4R6,quote,True,,2032443998863057056,False,11100,1425,2121,112,1015961,653,,en
2032442230318022909,2026-03-13T13:02:43.000Z,2026-03-13T09:02:43-04:00,Legendarily based 🦾 https://t.co/vAceulHaD7,quote,True,,2032442230318022909,False,114758,3934,15542,410,14816500,8153,,en
2032440938606522574,2026-03-13T12:57:35.000Z,2026-03-13T08:57:35-04:00,Failing to pass SAVE is an act of high treason against the people of America,original,True,,2032440938606522574,False,322752,19456,55296,3372,81122200,5788,,en
2032440757018300886,2026-03-13T12:56:52.000Z,2026-03-13T08:56:52-04:00,"RT @JakeCan72: Monday: Thune called everyone flooding his office a “paid influencer ecosystem.”

Tuesday: Elon posted his number to 200 mil…",retweet,True,,2032440757018300886,False,0,0,7923,0,340,0,,en
2032440347968917567,2026-03-13T12:55:14.000Z,2026-03-13T08:55:14-04:00,"RT @cb_doge: ChatGPT pushing wokeness.

Grok sticking to reality. https://t.co/SpAei2a1br",retweet,True,,2032440347968917567,False,0,0,1324,0,257,0,,en
2032440276099494361,2026-03-13T12:54:57.000Z,2026-03-13T08:54:57-04:00,RT @cb_doge: The new Grok Imagine update is ❤️ https://t.co/3pWytAFbfT,retweet,True,,2032440276099494361,False,0,0,1022,0,357,0,,en
2032438764862333255,2026-03-13T12:48:57.000Z,2026-03-13T08:48:57-04:00,That’s what it is https://t.co/QLeSzv9a0W,quote,True,,2032438764862333255,False,84189,1887,11163,155,40755780,1491,,en
2032438600835731566,2026-03-13T12:48:17.000Z,2026-03-13T08:48:17-04:00,"RT @teslaownersSV: Space travel as common as ocean flights.
Starship is making it possible. 🚀 https://t.co/nBSzizL66F",retweet,True,,2032438600835731566,False,0,0,808,0,406,0,,en
2032431178528219448,2026-03-13T12:18:48.000Z,2026-03-13T08:18:48-04:00,"RT @ianmiles: Another day, another horror story from the open borders nightmare. This Afghan ""migrant"" grabs a teenage girl off the street…",retweet,True,,2032431178528219448,False,0,0,1481,0,272,0,,en
2032430496177934666,2026-03-13T12:16:05.000Z,2026-03-13T08:16:05-04:00,And it’s getting better https://t.co/A8I6SgPCFZ,quote,True,,2032430496177934666,False,23917,1745,2029,100,69192266,1036,,en
2032429109176062097,2026-03-13T12:10:34.000Z,2026-03-13T08:10:34-04:00,They are traitors to the people https://t.co/p04deMN3gX,quote,True,,2032429109176062097,False,225623,7363,37206,986,18827903,5531,,en
2032348684571357238,2026-03-13T06:51:00.000Z,2026-03-13T02:51:00-04:00,"RT @KnightWorld: Thanks to @grok Imagine’s new feature, you can use your own photo and a reference image you like to put on the armor.

Pro…",retweet,True,,2032348684571357238,False,0,0,693,0,906,0,,en
2032348451942645827,2026-03-13T06:50:04.000Z,2026-03-13T02:50:04-04:00,RT @anna___bella1: Grok Imagine✨️ https://t.co/K4uOkGqvck,retweet,True,,2032348451942645827,False,0,0,531,0,2127,0,,en
2032347451622056291,2026-03-13T06:46:06.000Z,2026-03-13T02:46:06-04:00,RT @XFreeze: Grok Imagines generates concert videos and original music https://t.co/lJYjvd2UuA,retweet,True,,2032347451622056291,False,0,0,466,0,2001,0,,en
2032346889920930073,2026-03-13T06:43:52.000Z,2026-03-13T02:43:52-04:00,"RT @mark_k: There seems to be some confusion about X Premium+ and what perks it includes!

To be clear: X Premium+ *includes* SuperGrok.

I…",retweet,True,,2032346889920930073,False,0,0,511,0,329,0,,en
2032346792122298435,2026-03-13T06:43:29.000Z,2026-03-13T02:43:29-04:00,"RT @orsonscottcard: Thanks for caring about a character I created when I was 24 and a book I wrote when I was 33. I'm old now, still trying…",retweet,True,,2032346792122298435,False,0,0,862,0,1044,0,,en
2032346463012077996,2026-03-13T06:42:10.000Z,2026-03-13T02:42:10-04:00,Grok Imagine is just really fun to use! https://t.co/B5ZpLhgBpf,quote,True,,2032346463012077996,False,15855,1903,2458,110,8561163,793,,en
2032345936538816577,2026-03-13T06:40:05.000Z,2026-03-13T02:40:05-04:00,"RT @EHuanglu: AI is not soulless, grok btw
 https://t.co/r7ThpkLY7O",retweet,True,,2032345936538816577,False,0,0,474,0,2053,0,,en
2032345766170448320,2026-03-13T06:39:24.000Z,2026-03-13T02:39:24-04:00,RT @mitch_troy: An insane heist by xAI,retweet,True,,2032345766170448320,False,0,0,351,0,1388,0,,et
2032345207149338852,2026-03-13T06:37:11.000Z,2026-03-13T02:37:11-04:00,RT @iam_smx: LEGO Version of Elon Musk Entering Twitter HQ in 2022 https://t.co/bVg5V7UxTi,retweet,True,,2032345207149338852,False,0,0,704,0,1760,0,,en
2032344783126217196,2026-03-13T06:35:30.000Z,2026-03-13T02:35:30-04:00,Made with @Grok Imagine https://t.co/XFaAfVXgic,quote,True,,2032344783126217196,False,15527,1907,2018,182,72834035,1403,,en
2032344555794952474,2026-03-13T06:34:35.000Z,2026-03-13T02:34:35-04:00,🤔 https://t.co/OKO3b610C9,quote,True,,2032344555794952474,False,171849,2767,16090,238,14615886,5057,,art
2032343624323932527,2026-03-13T06:30:53.000Z,2026-03-13T02:30:53-04:00,True https://t.co/C48bZhh50O,quote,True,,2032343624323932527,False,89506,2547,18953,261,9633807,2769,,en
2032342743754903900,2026-03-13T06:27:23.000Z,2026-03-13T02:27:23-04:00,"RT @art_muse: Try Grok, now with the ability to combine your images into one unique creative video or animation — absolutely fantastic and…",retweet,True,,2032342743754903900,False,0,0,389,0,6331,0,,en
2032342138068090998,2026-03-13T06:24:59.000Z,2026-03-13T02:24:59-04:00,Try it out at https://t.co/Ui0vr66BL1 https://t.co/lU3c5Uv0w9,quote,True,,2032342138068090998,False,22983,2771,2835,210,13492369,3256,,en
2032341856944865487,2026-03-13T06:23:52.000Z,2026-03-13T02:23:52-04:00,"Many talented people over the past few years were declined an offer or even an interview @xAI. My apologies.

@BarisAkis and I are going through the company interview history and reaching back out to promising candidates. https://t.co/tvhipa1lu1",quote,True,,2032341856944865487,False,103947,6243,10189,667,48517520,6414,,en
2032340498493686022,2026-03-13T06:18:28.000Z,2026-03-13T02:18:28-04:00,"RT @dvorahfr: Grok Imagine offers a wider range of tools:
image 
animation
 image editor 
video extension 
And now 
Up to 5 image reference…",retweet,True,,2032340498493686022,False,0,0,381,0,138,0,,en
2032340320378319128,2026-03-13T06:17:46.000Z,2026-03-13T02:17:46-04:00,Important https://t.co/wFtbYEJR5d,quote,True,,2032340320378319128,False,46517,2801,5631,192,37049687,1500,,en
2032325809600676340,2026-03-13T05:20:06.000Z,2026-03-13T01:20:06-04:00,Progress https://t.co/k9LM8hBc4b,quote,True,,2032325809600676340,False,18218,1968,2963,106,8799708,603,,en
2032289938033819929,2026-03-13T02:57:34.000Z,2026-03-12T22:57:34-04:00,"RT @bridgemindai: Grok 4.20 Multi-Agent just took #1 on BridgeBench.

96.1 overall. 100% completion rate. 87.8s latency.

Beat GPT 5.4, Cla…",retweet,True,,2032289938033819929,False,0,0,549,0,247,0,,en
2032203019669160379,2026-03-12T21:12:11.000Z,2026-03-12T17:12:11-04:00,❤️ https://t.co/5pWEQ2nZcn,quote,True,,2032203019669160379,False,65509,5009,6964,339,18618445,2294,,art
2032202264673448100,2026-03-12T21:09:11.000Z,2026-03-12T17:09:11-04:00,Literally true https://t.co/SYpWNUCz06,quote,True,,2032202264673448100,False,241499,6428,36846,898,37929608,3957,,en
2032201160791376030,2026-03-12T21:04:47.000Z,2026-03-12T17:04:47-04:00,"Grok 4.20 Heavy (Beta 2) is extremely fast for deep analysis. 

Beta 3 will have many fixes and functionality gains. https://t.co/9nkLZm7QVc",quote,True,,2032201160791376030,False,19818,1985,3839,129,5343043,1112,,en
2032197779985195203,2026-03-12T20:51:21.000Z,2026-03-12T16:51:21-04:00,😂 https://t.co/JvZIKoGE43,quote,True,,2032197779985195203,False,42977,1919,3946,102,20945635,3208,,art
2032197532278014347,2026-03-12T20:50:22.000Z,2026-03-12T16:50:22-04:00,Try it out https://t.co/5ITIsShBKp,quote,True,,2032197532278014347,False,19384,2167,4044,128,5639171,1325,,en
2032182682055237757,2026-03-12T19:51:22.000Z,2026-03-12T15:51:22-04:00,"RT @MdeZegher: .@TeslaCharging teams will be helping to get Digital Optimus units energized.

Especially at long-distance Superchargers, we…",retweet,True,,2032182682055237757,False,0,0,817,0,245,0,,en
2032180258288595059,2026-03-12T19:41:44.000Z,2026-03-12T15:41:44-04:00,"RT @Awk20000: Asmongold shouts out Elon Musk for saving free speech &amp; shifting the timeline in buying Twitter(X)

“Buying Twitter was crack…",retweet,True,,2032180258288595059,False,0,0,1671,0,143,0,,en
2032179998774476883,2026-03-12T19:40:42.000Z,2026-03-12T15:40:42-04:00,"Welcome! 

Orbital space centers and mass drivers on the Moon will be incredible. https://t.co/opU7iOrAsX",quote,True,,2032179998774476883,False,43763,2376,4386,129,45448609,1520,,en
2032179883858932101,2026-03-12T19:40:15.000Z,2026-03-12T15:40:15-04:00,"Welcome! 

Orbital space centers and mass drivers on the Moon will be incredible. https://t.co/xXCyDUnrAC",quote,True,,2032179883858932101,False,69223,2905,9090,192,7986956,1715,,en
2032119169509179540,2026-03-12T15:38:59.000Z,2026-03-12T11:38:59-04:00,RT @carwowuk: Surely a 650hp Lamborghini can't lose to a 3 tonne fridge?! 🧐🤔 https://t.co/rK0hpuet8a,retweet,True,,2032119169509179540,False,0,0,1316,0,298,0,,en
2032118016717255038,2026-03-12T15:34:24.000Z,2026-03-12T11:34:24-04:00,"RT @dvorahfr: Teach your children how to create and animate characters with Grok Imagine.
Your children will live in a world where AI will…",retweet,True,,2032118016717255038,False,0,0,662,0,11136,0,,en
2032113242164912605,2026-03-12T15:15:26.000Z,2026-03-12T11:15:26-04:00,"RT @ThomasMHern: CNN's Paul Begala falsely claims Pete Hegseth purchased ribeye steaks and lobster tails for himself, not the troops.

Scot…",retweet,True,,2032113242164912605,False,0,0,4957,0,121,0,,en
2032106595606515962,2026-03-12T14:49:01.000Z,2026-03-12T10:49:01-04:00,🎯 https://t.co/vaToU4mSpX,quote,True,,2032106595606515962,False,84899,2781,5068,587,80381972,3892,,art
2032106473619354043,2026-03-12T14:48:32.000Z,2026-03-12T10:48:32-04:00,March of the 10 thousand https://t.co/UxG9yCSs9Y,quote,True,,2032106473619354043,False,47259,2749,7149,205,11284345,1061,,en
